城市,GRP（单位：亿元）,AI百度指数,政策数量,科学技术支出（单位：万元）,教育支出（单位：万元）,年份,全部企业,注销,注销率
济宁市,4636.77,94814,1,72089,1309429,2017,632,1.0,0.0015822784810126582
济宁市,4930.58,103019,4,74910,1413531,2018,823,1.0,0.001215066828675577
济宁市,4370.0,94356,15,86927,1496400,2019,1105,5.0,0.004524886877828055
济宁市,4494.0,102651,18,78349,1593221,2020,1761,6.0,0.0034071550255536627
济宁市,5070.0,90365,18,76960,1688587,2021,3024,112.0,0.037037037037037035
济宁市,5317.0,92866,14,77987,1861570,2022,4101,241.0,0.05876615459643989
济宁市,5516.0,109009,14,87018,1948934,2023,5219,515.0,0.09867790764514275
海东市,384.3963,2119,0,6794,288285,2015,9,0.0,0.0
海东市,422.7986,3610,0,4941,340521,2016,15,0.0,0.0
海东市,436.0,5044,1,4475,376605,2017,27,0.0,0.0
海东市,451.4606,9803,2,3625,380777,2018,36,0.0,0.0
海东市,497.0,8036,2,5279,392446,2019,47,0.0,0.0
海东市,514.0,11311,1,3237,438882,2020,75,0.0,0.0
海东市,555.0,11243,0,3205,365338,2021,139,3.0,0.02158273381294964
海东市,563.0,16454,0,2794,387573,2022,185,9.0,0.04864864864864865
海东市,580.0,27147,0,2834,405380,2023,209,14.0,0.06698564593301436
海口市,1161.9648,86308,0,8284,337138,2015,830,1.0,0.0012048192771084338
海口市,1257.6653,99575,0,28162,313432,2016,1121,2.0,0.001784121320249777
海口市,1390.5779,113669,1,10528,315243,2017,1406,1.0,0.0007112375533428165
海口市,1510.513,115386,4,24995,366352,2018,1904,3.0,0.0015756302521008404
海口市,1672.0,110781,4,23696,414403,2019,2924,38.0,0.012995896032831737
海口市,1792.0,101288,3,25448,428570,2020,6911,212.0,0.030675734336564897
海口市,2057.0,93574,2,22702,458165,2021,14719,736.0,0.050003396969902844
海口市,2135.0,92777,7,41815,483768,2022,21983,1592.0,0.07241959696128827
海口市,2358.0,120636,10,56090,550322,2023,31365,2161.0,0.06889845369041926
淄博市,4130.24,76211,0,99933,849080,2015,306,0.0,0.0
淄博市,4412.01,80672,0,105312,938341,2016,410,0.0,0.0
淄博市,4771.36,95190,1,97567,966525,2017,515,1.0,0.001941747572815534
淄博市,5068.35,93568,4,110275,1006701,2018,689,1.0,0.001451378809869376
淄博市,3642.0,92455,15,154076,1021078,2019,930,10.0,0.010752688172043012
淄博市,3673.0,97683,21,105241,1039080,2020,1440,17.0,0.011805555555555555
淄博市,4201.0,88182,24,105260,1073189,2021,2410,104.0,0.043153526970954356
淄博市,4403.0,91398,20,73008,1143585,2022,3230,205.0,0.06346749226006192
淄博市,4562.0,114712,17,82100,1188470,2023,4089,269.0,0.06578625580826608
淮北市,760.3904,25246,0,13449,222318,2015,48,0.0,0.0
淮北市,799.0337,32895,0,9646,256519,2016,64,0.0,0.0
淮北市,924.01,39998,1,15863,252501,2017,74,0.0,0.0
淮北市,985.1902,58191,5,10531,299658,2018,99,0.0,0.0
淮北市,1078.0,60620,6,8315,328446,2019,127,1.0,0.007874015748031496
淮北市,1119.0,68715,8,25377,352703,2020,178,1.0,0.0056179775280898875
淮北市,1223.0,51358,5,79504,365553,2021,357,6.0,0.01680672268907563
淮北市,1303.0,50157,9,88766,396734,2022,540,25.0,0.046296296296296294
淮北市,1366.0,65739,13,84021,422291,2023,734,62.0,0.08446866485013624
淮南市,901.0822,46076,0,23365,234068,2015,47,0.0,0.0
淮南市,963.8395,49628,0,29203,373112,2016,66,0.0,0.0
淮南市,1060.18,51829,1,35440,446697,2017,87,0.0,0.0
淮南市,1133.3064,57777,5,41055,454734,2018,120,0.0,0.0
淮南市,1296.0,69752,6,50272,479160,2019,162,2.0,0.012345679012345678
淮南市,1337.0,75065,8,39849,483048,2020,225,2.0,0.008888888888888889
淮南市,1457.0,66653,6,39892,490938,2021,393,10.0,0.02544529262086514
淮南市,1541.0,61417,11,44905,510961,2022,568,35.0,0.061619718309859156
淮南市,1602.0,71059,14,53397,546601,2023,847,51.0,0.0602125147579693
淮安市,2745.09,57856,0,120500,787600,2015,130,0.0,0.0
淮安市,3048.0,66940,0,92900,778300,2016,199,0.0,0.0
淮安市,3328.88,85888,0,97407,856931,2017,262,1.0,0.003816793893129771
淮安市,3601.25,95900,2,93497,798122,2018,330,7.0,0.021212121212121213
淮安市,3871.0,93111,3,90700,843200,2019,433,1.0,0.0023094688221709007
淮安市,4025.0,93544,4,83700,868824,2020,912,13.0,0.01425438596491228
淮安市,4550.0,83198,4,121328,948625,2021,1451,67.0,0.0461750516884907
淮安市,4742.0,83745,8,132248,959612,2022,1987,161.0,0.08102667337695017
淮安市,5015.0,98732,10,186115,1037664,2023,2665,202.0,0.07579737335834896
深圳市,17502.8634,205511,0,2143182,2885520,2015,7816,8.0,0.0010235414534288639
深圳市,19492.6012,272958,0,4035240,4147269,2016,10740,19.0,0.0017690875232774675
深圳市,22490.0586,520046,0,3518252,5090971,2017,14132,70.0,0.004953297480894424
深圳市,24221.9771,568029,3,5549817,5844504,2018,17869,129.0,0.007219206446919245
深圳市,26927.0,478024,6,5484249,7165514,2019,22125,395.0,0.017853107344632767
深圳市,27670.0,347573,15,3366341,8509360,2020,28399,441.0,0.015528715799852107
深圳市,30665.0,278615,27,3822518,9645583,2021,43678,689.0,0.015774531800906634
深圳市,32388.0,282077,39,4587417,9489438,2022,60964,1392.0,0.022833147431270913
深圳市,34606.0,485924,41,4549353,10014474,2023,81820,2270.0,0.027743827914935223
清远市,1277.857,43475,0,28613,545837,2015,36,0.0,0.0
清远市,1387.7104,55861,0,49942,710229,2016,50,0.0,0.0
清远市,1469.3383,68975,0,40026,684717,2017,63,0.0,0.0
清远市,1565.1949,73304,2,57419,690305,2018,85,1.0,0.011764705882352941
清远市,1698.0,74895,4,84106,839230,2019,117,1.0,0.008547008547008548
清远市,1777.0,73841,10,78477,871091,2020,182,1.0,0.005494505494505495
清远市,2007.0,62932,12,36829,903235,2021,299,6.0,0.020066889632107024
清远市,2032.0,63357,14,25343,924816,2022,427,34.0,0.07962529274004684
清远市,2120.0,90864,11,25305,1005843,2023,596,39.0,0.06543624161073826
温州市,4618.0766,118818,0,119951,1478788,2015,690,0.0,0.0
温州市,5101.5586,139849,0,134104,1624404,2016,859,1.0,0.0011641443538998836
温州市,5411.59,146370,3,157623,1791419,2017,1084,0.0,0.0
温州市,6006.1616,160106,5,182536,1889937,2018,1407,5.0,0.0035536602700781805
温州市,6606.0,140153,9,235282,2067136,2019,1912,14.0,0.007322175732217573
温州市,6871.0,135310,9,277741,2206497,2020,3662,135.0,0.036865101037684325
温州市,7585.0,126994,11,326411,2322735,2021,5162,402.0,0.0778767919411081
温州市,8030.0,134083,12,380168,2572359,2022,6612,506.0,0.0765275257108288
温州市,8731.0,179068,14,438380,2767484,2023,8403,624.0,0.07425919314530526
渭南市,1469.0806,49636,0,26117,677448,2015,64,0.0,0.0
渭南市,1488.621,63939,0,27652,710553,2016,82,0.0,0.0
渭南市,1651.0,79842,1,28062,783674,2017,116,0.0,0.0
渭南市,1767.713,80892,3,29547,821504,2018,169,5.0,0.029585798816568046
渭南市,1828.0,69082,5,29676,839893,2019,210,17.0,0.08095238095238096
渭南市,1866.0,72276,6,28808,843403,2020,354,39.0,0.11016949152542373
渭南市,2087.0,58444,4,29725,854615,2021,562,98.0,0.17437722419928825
渭南市,2201.0,63209,2,22946,856550,2022,1357,98.0,0.07221812822402358
渭南市,2104.0,77492,1,26759,871189,2023,1581,76.0,0.0480708412397217
湖州市,2084.2666,63378,0,83942,533475,2015,189,0.0,0.0
湖州市,2284.3743,71509,0,93215,581217,2016,246,0.0,0.0
湖州市,2476.13,89201,4,112968,636727,2017,318,1.0,0.0031446540880503146
湖州市,2719.0675,93952,6,157795,699078,2018,465,3.0,0.0064516129032258064
湖州市,3122.0,91442,10,187149,768283,2019,635,5.0,0.007874015748031496
湖州市,3201.0,90543,9,195052,841881,2020,1256,32.0,0.025477707006369428
湖州市,3645.0,82467,11,225487,966992,2021,1975,130.0,0.06582278481012659
湖州市,3850.0,81062,10,262508,1049752,2022,2684,172.0,0.06408345752608048
湖州市,4015.0,97206,12,310081,1099983,2023,3242,276.0,0.0851326341764343
湘潭市,1703.0972,50231,0,26433,294956,2015,69,0.0,0.0
湘潭市,1866.7869,59919,0,33279,322907,2016,87,0.0,0.0
湘潭市,2005.25,79977,0,70020,365851,2017,113,0.0,0.0
湘潭市,2161.358,77394,1,116084,388390,2018,139,4.0,0.02877697841726619
湘潭市,2258.0,73230,4,129926,406236,2019,170,6.0,0.03529411764705882
湘潭市,2343.0,75124,5,173299,386302,2020,229,8.0,0.034934497816593885
湘潭市,2548.0,70036,8,132506,380102,2021,326,21.0,0.06441717791411043
湘潭市,2698.0,71947,11,161418,391121,2022,489,54.0,0.11042944785276074
湘潭市,2742.0,88371,15,170598,456344,2023,687,64.0,0.09315866084425037
湛江市,2380.0243,72494,0,23094,996666,2015,137,0.0,0.0
湛江市,2584.4327,85535,0,46222,1026009,2016,176,0.0,0.0
湛江市,2806.88190587255,98018,0,38479,968904,2017,232,0.0,0.0
湛江市,3008.3928,101776,2,29871,989654,2018,302,1.0,0.0033112582781456954
湛江市,3065.0,101076,4,43753,1104425,2019,385,2.0,0.005194805194805195
湛江市,3100.0,100793,10,31411,1170352,2020,533,2.0,0.00375234521575985
湛江市,3560.0,85654,12,16691,1222824,2021,825,7.0,0.008484848484848486
湛江市,3713.0,85917,14,11676,1276857,2022,1187,45.0,0.037910699241786014
湛江市,3794.0,106716,11,16406,1274419,2023,1555,85.0,0.05466237942122187
滁州市,1305.6964,48309,0,62250,481953,2015,80,0.0,0.0
滁州市,1422.8257,53136,0,77473,555549,2016,99,0.0,0.0
滁州市,1604.39,64695,1,105515,620812,2017,124,0.0,0.0
滁州市,1801.7496,80637,5,109182,714530,2018,168,1.0,0.005952380952380952
滁州市,2909.0,80692,6,140483,758791,2019,246,1.0,0.0040650406504065045
滁州市,3032.0,84464,8,152043,782019,2020,347,3.0,0.008645533141210375
滁州市,3362.0,74748,5,153804,791108,2021,618,8.0,0.012944983818770227
滁州市,3610.0,71381,9,159453,841046,2022,982,45.0,0.045824847250509164
滁州市,3782.0,80471,11,178306,910875,2023,1367,124.0,0.09070958302852963
滨州市,2355.3298,52953,0,52655,581816,2015,172,0.0,0.0
滨州市,2470.1013,58872,0,62596,617857,2016,248,0.0,0.0
滨州市,2601.14,73458,1,96054,604237,2017,333,1.0,0.003003003003003003
滨州市,2640.52,85310,4,101917,604230,2018,424,2.0,0.0047169811320754715
滨州市,2457.0,85715,15,130977,616861,2019,573,1.0,0.0017452006980802793
滨州市,2508.0,80840,18,166922,681808,2020,907,9.0,0.009922822491730982
滨州市,2872.0,73599,18,258731,755793,2021,1558,68.0,0.043645699614890884
滨州市,2975.0,74649,14,98567,822329,2022,2353,124.0,0.05269868253293668
滨州市,3119.0,91018,14,64292,852026,2023,3155,270.0,0.08557844690966719
漯河市,992.8496,40218,0,8975,264346,2015,29,0.0,0.0
漯河市,1081.9257,49273,0,11716,271411,2016,46,0.0,0.0
漯河市,1165.0,57616,1,13233,272150,2017,71,0.0,0.0
漯河市,1236.6633,66953,2,46703,333534,2018,104,0.0,0.0
漯河市,1578.0,63169,5,55684,364721,2019,142,0.0,0.0
漯河市,1574.0,63056,7,65349,392924,2020,190,1.0,0.005263157894736842
漯河市,1721.0,48116,9,88557,400894,2021,361,7.0,0.019390581717451522
漯河市,1813.0,53942,8,112324,426051,2022,471,45.0,0.09554140127388536
漯河市,1764.0,66290,8,139700,445427,2023,681,55.0,0.08076358296622614
漳州市,2767.3767,65844,0,44655,626027,2015,275,0.0,0.0
漳州市,3125.3456,72064,0,45000,661874,2016,361,0.0,0.0
漳州市,3528.53,92825,2,76713,738449,2017,469,2.0,0.0042643923240938165
漳州市,3947.6347,98025,9,49913,835485,2018,683,71.0,0.10395314787701318
漳州市,4742.0,92468,16,55114,836216,2019,1018,125.0,0.12278978388998035
漳州市,4546.0,88282,16,36902,912685,2020,1447,202.0,0.13959917069799585
漳州市,5025.0,86930,13,34224,941821,2021,2051,349.0,0.17016089712335447
漳州市,5707.0,94987,10,36405,1098879,2022,2705,297.0,0.10979667282809612
漳州市,5728.0,102081,14,33738,1165556,2023,3441,244.0,0.07090961929671608
潍坊市,5170.5,79521,0,138059,1599313,2015,390,0.0,0.0
潍坊市,5170.6,87649,0,166100,1651986,2016,530,0.0,0.0
潍坊市,5854.93,110801,1,197004,1724106,2017,659,0.0,0.0
潍坊市,6156.78,128236,4,201010,1782993,2018,918,4.0,0.004357298474945534
潍坊市,5689.0,118190,16,216735,1850600,2019,1311,9.0,0.006864988558352402
潍坊市,5872.0,131582,19,225106,1882246,2020,2193,25.0,0.011399908800729594
潍坊市,7011.0,110806,19,231351,2024365,2021,3954,145.0,0.03667172483560951
潍坊市,7306.0,108178,14,164943,2103042,2022,5608,365.0,0.06508559201141227
潍坊市,7606.0,133199,14,159318,2164704,2023,7258,660.0,0.09093414163681456
潮州市,910.1099,44770,0,28884,351181,2015,32,0.0,0.0
潮州市,976.8303,50404,0,19773,352383,2016,41,0.0,0.0
潮州市,1012.76499770478,70450,0,14397,357321,2017,55,0.0,0.0
潮州市,1067.279,72261,2,13359,382468,2018,72,0.0,0.0
潮州市,1081.0,69342,4,19282,420325,2019,88,0.0,0.0
潮州市,1097.0,75018,10,9732,433101,2020,148,0.0,0.0
潮州市,1245.0,55957,12,10776,448827,2021,302,4.0,0.013245033112582781
潮州市,1313.0,55759,14,11657,481258,2022,414,15.0,0.036231884057971016
潮州市,1357.0,69572,11,10871,471463,2023,550,23.0,0.04181818181818182
濮阳市,1328.341,46254,0,21348,450357,2015,38,0.0,0.0
濮阳市,1449.5555,52060,0,23007,445609,2016,53,0.0,0.0
濮阳市,1585.0,66188,1,23553,541287,2017,69,0.0,0.0
濮阳市,1654.47,75506,2,20436,609463,2018,88,0.0,0.0
濮阳市,1581.0,71738,5,26352,681788,2019,134,1.0,0.007462686567164179
濮阳市,1650.0,72183,7,68062,718142,2020,202,2.0,0.009900990099009901
濮阳市,1772.0,61001,9,58782,565443,2021,430,21.0,0.04883720930232558
濮阳市,1890.0,64362,8,70903,650373,2022,622,43.0,0.06913183279742766
濮阳市,1851.0,74734,8,87114,661660,2023,939,77.0,0.08200212992545261
烟台市,6446.08,86987,0,186406,1226863,2015,514,0.0,0.0
烟台市,6925.6587,94838,0,233111,1313358,2016,680,0.0,0.0
烟台市,7343.53,107325,1,243319,1156582,2017,868,1.0,0.001152073732718894
烟台市,7832.58,111524,4,289873,1229062,2018,1096,2.0,0.0018248175182481751
烟台市,7653.0,103328,16,298557,1286107,2019,1487,2.0,0.0013449899125756557
烟台市,7816.0,106177,19,298886,1349414,2020,2431,55.0,0.02262443438914027
烟台市,8712.0,100372,19,311999,1367916,2021,3916,143.0,0.03651685393258427
烟台市,9516.0,105243,14,320358,1478793,2022,5311,312.0,0.05874599887026925
烟台市,10162.0,138015,14,242687,1517698,2023,6990,450.0,0.06437768240343347
焦作市,1926.0785,61397,0,33380,360572,2015,50,0.0,0.0
焦作市,2095.0796,65877,0,31726,347903,2016,67,0.0,0.0
焦作市,2280.0,83796,1,35776,411955,2017,91,0.0,0.0
焦作市,2371.4983,89134,2,42445,433019,2018,128,0.0,0.0
焦作市,2761.0,83684,5,47970,449012,2019,158,1.0,0.006329113924050633
焦作市,2124.0,83364,7,53256,490273,2020,242,0.0,0.0
焦作市,2137.0,72271,9,55895,444423,2021,461,8.0,0.01735357917570499
焦作市,2235.0,68972,8,72652,481263,2022,647,38.0,0.05873261205564142
焦作市,2234.0,86774,8,89926,499559,2023,875,68.0,0.07771428571428571
牡丹江市,1310.7,39975,0,14678,331645,2015,45,0.0,0.0
牡丹江市,1368.1181,46219,0,6267,348351,2016,50,0.0,0.0
牡丹江市,1344.7291,59766,0,10470,323752,2017,63,0.0,0.0
牡丹江市,1302.7111,63336,1,10647,253227,2018,84,0.0,0.0
牡丹江市,825.0,60618,1,10647,253227,2019,110,2.0,0.01818181818181818
牡丹江市,832.0,68452,1,7387,305678,2020,159,0.0,0.0
牡丹江市,875.0,47151,1,15847,296540,2021,231,10.0,0.04329004329004329
牡丹江市,926.0,47784,1,17538,309174,2022,316,24.0,0.0759493670886076
牡丹江市,953.0,62144,1,21324,313894,2023,438,38.0,0.0867579908675799
玉林市,1446.1253,35609,0,22538,727493,2015,64,0.0,0.0
玉林市,1553.83,54710,0,22317,817308,2016,94,0.0,0.0
玉林市,1699.54229,70123,0,21540,873515,2017,129,0.0,0.0
玉林市,1615.4571,75335,3,18421,877476,2018,167,0.0,0.0
玉林市,1680.0,71384,3,18409,927419,2019,218,0.0,0.0
玉林市,1761.0,74663,6,14758,958926,2020,399,5.0,0.012531328320802004
玉林市,2071.0,61624,16,11084,947478,2021,637,30.0,0.04709576138147567
玉林市,2167.0,61047,23,46993,974455,2022,871,66.0,0.07577497129735936
玉林市,2194.0,78397,22,52941,1084326,2023,1102,78.0,0.07078039927404718
玉溪市,1244.523,30418,0,28172,368087,2015,25,0.0,0.0
玉溪市,1311.8823,39974,0,31031,418644,2016,30,0.0,0.0
玉溪市,1415.0,49002,0,57963,483273,2017,42,1.0,0.023809523809523808
玉溪市,1493.0383,51484,1,39753,440205,2018,56,1.0,0.017857142857142856
玉溪市,1950.0,46644,3,37781,487968,2019,64,1.0,0.015625
玉溪市,2058.0,53927,3,97669,499287,2020,77,0.0,0.0
玉溪市,2352.0,47543,2,48312,504264,2021,135,23.0,0.17037037037037037
玉溪市,2521.0,47864,1,37353,443945,2022,221,17.0,0.07692307692307693
玉溪市,2565.0,68834,4,24360,451890,2023,354,40.0,0.11299435028248588
珠海市,2025.4111,80150,0,286324,528762,2015,1111,0.0,0.0
珠海市,2226.3708,90939,0,352358,572555,2016,1435,1.0,0.0006968641114982578
珠海市,2675.1795,113094,1,453039,742206,2017,1912,1.0,0.0005230125523012552
珠海市,2914.735,115887,3,455217,764116,2018,2516,8.0,0.003179650238473768
珠海市,3436.0,109940,5,488867,1042080,2019,3055,34.0,0.011129296235679214
珠海市,3482.0,99093,15,515050,1104658,2020,3924,34.0,0.008664627930682976
珠海市,3882.0,94568,23,495071,1149756,2021,5424,115.0,0.021202064896755163
珠海市,4045.0,93627,27,418396,1167355,2022,6650,240.0,0.03609022556390978
珠海市,4233.0,115407,21,576528,1138161,2023,8139,316.0,0.03882540852684605
白城市,699.6822,14745,0,9443,288870,2015,11,0.0,0.0
白城市,700.1392,20869,0,9390,299546,2016,16,0.0,0.0
白城市,618.2796,36245,2,7910,305802,2017,22,0.0,0.0
白城市,606.5061,34981,4,12740,284414,2018,35,0.0,0.0
白城市,492.0,28844,4,9782,286468,2019,43,1.0,0.023255813953488372
白城市,510.0,40574,2,8065,324377,2020,57,1.0,0.017543859649122806
白城市,549.0,23047,6,6943,288387,2021,89,7.0,0.07865168539325842
白城市,575.0,24287,7,9098,319699,2022,161,8.0,0.049689440993788817
白城市,593.0,36767,9,12143,306808,2023,215,24.0,0.11162790697674418
白山市,668.5521,14035,0,8006,207268,2015,19,0.0,0.0
白山市,696.6243,16978,0,11475,222992,2016,27,0.0,0.0
白山市,660.061,22472,2,7760,215789,2017,35,0.0,0.0
白山市,661.7099,29173,4,5148,195476,2018,48,0.0,0.0
白山市,509.0,23806,4,4803,212962,2019,66,0.0,0.0
白山市,509.0,35896,2,4528,222930,2020,78,2.0,0.02564102564102564
白山市,541.0,23729,6,2965,202640,2021,111,5.0,0.04504504504504504
白山市,542.0,24025,7,4107,218054,2022,154,4.0,0.025974025974025976
白山市,553.0,33625,9,3958,221728,2023,196,16.0,0.08163265306122448
白银市,434.2749,12747,0,6358,260036,2015,29,0.0,0.0
白银市,442.2085,21667,0,8729,291248,2016,45,0.0,0.0
白银市,450.52063176775,37077,0,7686,295842,2017,61,0.0,0.0
白银市,511.5968,38231,1,6239,313578,2018,80,0.0,0.0
白银市,486.0,30648,1,7074,350849,2019,97,1.0,0.010309278350515464
白银市,497.0,49219,2,11067,373280,2020,121,0.0,0.0
白银市,571.0,24733,1,9889,393202,2021,224,1.0,0.004464285714285714
白银市,636.0,34576,2,13490,380504,2022,267,24.0,0.0898876404494382
白银市,672.0,43456,1,25295,411744,2023,368,19.0,0.051630434782608696
百色市,980.3511,19466,0,24454,601634,2015,49,0.0,0.0
百色市,1114.3094,32313,0,24581,660734,2016,59,0.0,0.0
百色市,1361.761366,49470,0,32499,700788,2017,71,0.0,0.0
百色市,1176.7732,53297,3,24424,708417,2018,89,0.0,0.0
百色市,1258.0,47555,3,22186,809768,2019,107,0.0,0.0
百色市,1334.0,51191,6,22759,834437,2020,195,0.0,0.0
百色市,1569.0,38228,16,28480,816624,2021,327,5.0,0.01529051987767584
百色市,1729.0,43786,23,49082,816921,2022,435,22.0,0.05057471264367816
百色市,1850.0,66360,22,60544,884555,2023,511,44.0,0.08610567514677103
益阳市,1354.4119,35525,0,19574,442843,2015,43,0.0,0.0
益阳市,1493.1802,42969,0,22120,502037,2016,63,0.0,0.0
益阳市,1610.22,65546,0,25538,552898,2017,79,0.0,0.0
益阳市,1758.378,67033,1,38361,572620,2018,107,1.0,0.009345794392523364
益阳市,1792.0,61023,4,48347,573576,2019,153,4.0,0.026143790849673203
益阳市,1853.0,66420,5,63681,592509,2020,191,7.0,0.03664921465968586
益阳市,2019.0,52341,8,67652,600645,2021,271,14.0,0.05166051660516605
益阳市,2108.0,51946,11,115230,656024,2022,423,41.0,0.09692671394799054
益阳市,2136.0,71783,15,123155,681766,2023,586,27.0,0.04607508532423208
盐城市,4212.5,69491,0,289100,1273700,2015,245,0.0,0.0
盐城市,4576.08,80900,0,323600,1297600,2016,310,0.0,0.0
盐城市,5083.0,95534,0,250301,1347881,2017,409,0.0,0.0
盐城市,5487.08,106465,2,284450,1386210,2018,505,0.0,0.0
盐城市,5702.0,103224,3,266400,1458900,2019,628,3.0,0.004777070063694267
盐城市,5953.0,102152,4,267503,1449956,2020,1302,9.0,0.0069124423963133645
盐城市,6617.0,93184,4,272506,1517966,2021,2011,64.0,0.03182496270512183
盐城市,7080.0,90276,8,257795,1608272,2022,2600,182.0,0.07
盐城市,7404.0,105710,10,293065,1626309,2023,3347,201.0,0.06005377950403346
盘锦市,1256.5377,35505,0,11933,191571,2015,46,0.0,0.0
盘锦市,1007.1351,41774,0,12559,179672,2016,54,0.0,0.0
盘锦市,1087.2,54977,1,9144,188687,2017,75,0.0,0.0
盘锦市,1216.5782,62255,1,6528,198550,2018,102,0.0,0.0
盘锦市,1281.0,57381,1,5723,213973,2019,124,0.0,0.0
盘锦市,1304.0,62282,1,19797,213372,2020,205,4.0,0.01951219512195122
盘锦市,1383.0,51833,1,18120,170650,2021,306,21.0,0.06862745098039216
盘锦市,1394.0,45020,2,20783,206130,2022,393,27.0,0.06870229007633588
盘锦市,1382.0,57873,1,15861,200098,2023,481,38.0,0.079002079002079
眉山市,1029.8632,24876,0,7504,344228,2015,47,0.0,0.0
眉山市,1117.2317,38799,0,7530,378455,2016,61,0.0,0.0
眉山市,1183.0,60311,0,11483,408084,2017,80,0.0,0.0
眉山市,1256.0214,77258,5,9668,366476,2018,104,1.0,0.009615384615384616
眉山市,1380.0,63617,8,6883,419323,2019,152,12.0,0.07894736842105263
眉山市,1424.0,64681,12,8672,428589,2020,217,21.0,0.0967741935483871
眉山市,1548.0,51165,9,13330,444783,2021,383,68.0,0.17754569190600522
眉山市,1636.0,53626,10,15566,452368,2022,530,40.0,0.07547169811320754
眉山市,1737.0,74474,7,17999,499710,2023,695,97.0,0.13956834532374102
石嘴山市,482.3793,8026,0,6582,134698,2015,23,0.0,0.0
石嘴山市,513.5744,11866,0,6923,123201,2016,31,0.0,0.0
石嘴山市,535.0118,14767,0,9144,122316,2017,37,0.0,0.0
石嘴山市,605.9184,20709,1,18680,138168,2018,44,0.0,0.0
石嘴山市,511.0,23178,2,24604,146380,2019,62,0.0,0.0
石嘴山市,542.0,31065,2,27701,169366,2020,90,0.0,0.0
石嘴山市,617.0,28880,3,26882,162919,2021,142,6.0,0.04225352112676056
石嘴山市,693.0,30466,2,27131,192261,2022,170,14.0,0.08235294117647059
石嘴山市,699.0,45053,4,25616,192027,2023,197,10.0,0.050761421319796954
石家庄市,5440.5988,115453,0,90482,1361602,2015,484,0.0,0.0
石家庄市,5927.7293,130420,1,122300,1591856,2016,648,1.0,0.0015432098765432098
石家庄市,3396.3,160096,2,100610,1676709,2017,814,4.0,0.004914004914004914
石家庄市,6082.618,180487,4,118720,1971155,2018,1025,3.0,0.002926829268292683
石家庄市,5810.0,173003,5,123373,2144377,2019,1274,17.0,0.013343799058084773
石家庄市,5935.0,159940,4,152812,2185270,2020,1550,23.0,0.014838709677419355
石家庄市,6490.0,147924,4,153639,2269961,2021,1927,31.0,0.01608718214841723
石家庄市,7101.0,151114,3,214508,2489270,2022,2613,195.0,0.07462686567164178
石家庄市,7534.0,214951,3,255005,2551176,2023,4276,393.0,0.09190832553788587
福州市,5618.0844,124205,0,100554,1351744,2015,2463,1.0,0.0004060089321965083
福州市,6197.6395,144128,0,112461,1530806,2016,3112,1.0,0.00032133676092544985
福州市,7085.52,185693,3,196765,1557755,2017,3934,4.0,0.0010167768174885613
福州市,7856.8123,203332,12,290765,1659184,2018,5197,148.0,0.028477968058495284
福州市,9392.0,188027,19,287913,1819641,2019,7355,495.0,0.06730115567641061
福州市,10020.0,146832,21,432935,1851895,2020,10482,1072.0,0.10227055905361572
福州市,11324.0,135080,17,394536,1901386,2021,14595,1565.0,0.10722850291195615
福州市,12308.0,135693,15,251025,2064007,2022,18297,1272.0,0.06951959337596328
福州市,12928.0,189743,17,185070,2126844,2023,22646,1126.0,0.049721805175306895
秦皇岛市,1250.4439,64437,0,9195,424258,2015,69,0.0,0.0
秦皇岛市,1349.3526,74921,1,29152,484208,2016,86,0.0,0.0
秦皇岛市,1014.7,91940,2,30410,508832,2017,114,0.0,0.0
秦皇岛市,1635.5631,93152,4,30638,556567,2018,135,1.0,0.007407407407407408
秦皇岛市,1612.0,89311,5,31044,607284,2019,164,3.0,0.018292682926829267
秦皇岛市,1686.0,88521,4,22078,611296,2020,195,1.0,0.005128205128205128
秦皇岛市,1844.0,78821,4,28114,584892,2021,242,6.0,0.024793388429752067
秦皇岛市,1910.0,74845,3,20585,627220,2022,375,44.0,0.11733333333333333
秦皇岛市,2001.0,90191,3,20940,639980,2023,639,107.0,0.1674491392801252
绍兴市,4465.9653,81948,0,209746,935338,2015,243,0.0,0.0
绍兴市,4789.0304,95408,0,228725,971151,2016,303,0.0,0.0
绍兴市,5078.37,113046,3,260669,995509,2017,385,1.0,0.0025974025974025974
绍兴市,5416.8952,109889,5,315725,1202789,2018,545,0.0,0.0
绍兴市,5781.0,106527,9,468932,1314831,2019,740,8.0,0.010810810810810811
绍兴市,6001.0,106122,9,307165,1366574,2020,1477,34.0,0.023019634394041977
绍兴市,6795.0,97486,11,355868,1462258,2021,2288,132.0,0.057692307692307696
绍兴市,7351.0,100334,10,418552,1570741,2022,2911,222.0,0.07626245276537272
绍兴市,7791.0,129766,12,486267,1584050,2023,3532,238.0,0.06738391845979615
绥化市,1272.2076,46760,0,20211,563709,2015,19,0.0,0.0
绥化市,1316.3122,48971,0,6065,575328,2016,26,0.0,0.0
绥化市,1336.8356,49287,0,5379,617029,2017,34,0.0,0.0
绥化市,1359.5852,58814,1,4235,604712,2018,46,1.0,0.021739130434782608
绥化市,1101.0,56529,1,2817,580486,2019,60,0.0,0.0
绥化市,1150.0,62997,1,19283,589653,2020,85,1.0,0.011764705882352941
绥化市,1178.0,47261,1,4506,506275,2021,146,4.0,0.0273972602739726
